# q qerr q^2*I(q) q^2*I(q)err
7.956638653414864482e-02 1.961010302492275392e-05 3.048760676124770939e-03 6.841363881954466430e-01
7.963399141531934955e-02 1.959800213212518292e-05 2.821804003342014838e-03 6.776912661473227795e-01
7.970168518987751083e-02 1.981742325235915918e-05 3.232222806278811384e-03 7.197363454866307908e-01
7.976931254912524027e-02 1.949489586248327034e-05 3.118685496956763881e-03 7.130921882015379687e-01
7.983675514584792632e-02 1.962851651282927485e-05 3.150988841380468301e-03 6.834559867671393674e-01
7.990418812415678307e-02 1.952658599437328421e-05 3.101129935893452792e-03 6.901792971984362923e-01
7.997162701206397828e-02 1.957903372358271008e-05 3.027700885552282901e-03 6.910544574113399729e-01
8.003931969656927214e-02 1.977850900201278582e-05 3.097035566897057661e-03 6.906942412469806447e-01
8.010676251791015723e-02 1.932168185508826417e-05 3.236072464859513723e-03 7.034589665117607638e-01
8.017417951205525750e-02 1.980801019216941553e-05 3.096652102105571045e-03 6.884260428366595352e-01
8.024185450183692059e-02 1.956195104996186166e-05 3.196714333685777600e-03 6.985967633059044779e-01
8.030932389581933728e-02 1.959408926114322486e-05 3.046766976053951435e-03 6.868170550527888940e-01
8.037686808996995225e-02 1.967514910168625595e-05 3.214742074211492887e-03 7.236543713855952964e-01
8.044442069042580246e-02 1.943364730337501274e-05 3.113300896286183561e-03 6.806069865906302363e-01
8.051197708887082582e-02 1.983652479220937456e-05 3.190895367663377190e-03 7.113517103114898044e-01
8.057967697150093811e-02 1.955566498130672899e-05 3.304906973479372883e-03 7.250967276787837479e-01
8.064714148562761309e-02 1.958242241466493961e-05 3.232536884020095237e-03 7.059095776979743553e-01
8.071446675979439267e-02 1.956312880677219297e-05 3.190287172582826920e-03 7.147371108782315519e-01
8.078210688729743627e-02 1.964437049072656179e-05 3.048115273988512980e-03 6.798937002412021036e-01
8.084983810206909649e-02 1.977427432401227453e-05 3.158672047794741644e-03 6.903587099403866167e-01
8.091735597910841571e-02 1.944056649939774928e-05 3.140868987587585280e-03 6.953746491925216766e-01
8.098470714333368126e-02 1.964699208667774365e-05 3.191633409439720119e-03 7.017002645868712918e-01
8.105224086671923567e-02 1.958318045829414322e-05 3.252407721562379853e-03 6.919377596470603908e-01
8.111978318992799086e-02 1.960428993064451602e-05 3.280224150744360124e-03 7.218391437261195698e-01
8.118738067948033654e-02 1.971488018032492397e-05 3.072996457255435486e-03 6.846459152343035148e-01
8.125498350076607035e-02 1.946711044585916925e-05 3.200155225508903318e-03 6.835515876660614998e-01
8.132234626198774075e-02 1.968138404840665955e-05 2.976372556719421997e-03 6.751327523772374661e-01
8.139005548999880824e-02 1.969320803233097484e-05 3.108714075993153445e-03 6.826030404924977590e-01
8.145775326744551792e-02 1.968942477733650194e-05 3.043211886221188107e-03 6.700727868415302657e-01
8.152523211753678889e-02 1.948645639623568048e-05 3.323181735909125877e-03 7.019003438267377160e-01
8.159253364044198598e-02 1.950611074848089102e-05 3.358241814948572691e-03 7.112469976362678636e-01
8.166004978193086572e-02 1.978442371115088789e-05 3.397908582800627034e-03 7.147075073749123986e-01
8.172777447568700671e-02 1.959985974261579383e-05 3.308695539689786302e-03 7.066796585370451744e-01
8.179532023299347643e-02 1.964336541068224050e-05 3.332321232240601384e-03 7.165954514812694631e-01
8.186281413991323974e-02 1.950207622092907798e-05 3.280409839301176925e-03 7.013667141081593170e-01
8.193024567389921298e-02 1.961064857353220502e-05 3.253393046207087892e-03 7.086497067990391585e-01
8.199790169835419196e-02 1.974134014145254346e-05 3.120025931755432587e-03 6.799582278881770581e-01
8.206542498175301015e-02 1.948736241561079176e-05 3.473009874638426347e-03 7.279808862313912332e-01
8.213279531004867573e-02 1.959322229771466009e-05 3.423003632894517159e-03 7.062400024236740181e-01
8.220022650002618836e-02 1.955598379260127916e-05 3.198113794115645028e-03 6.763725379185738795e-01
8.226788953495484114e-02 1.974519541685947391e-05 3.489505640301055617e-03 7.442667457912657270e-01
8.233564710018617672e-02 1.959856582649109719e-05 3.401575543699002051e-03 7.078693135855856911e-01
8.240313745101847387e-02 1.951894335041315761e-05 3.180765142984492196e-03 6.868487163898365777e-01
8.247044120625184049e-02 1.957889624626276995e-05 3.299915792232997573e-03 7.174187605450577099e-01
8.253806912090415338e-02 1.968077645772594973e-05 3.289457132993204962e-03 6.957234619557945976e-01
8.260574415204699483e-02 1.969144127763965108e-05 3.457597012020416968e-03 6.999303551179101301e-01
8.267328209826070584e-02 1.946585389403636152e-05 3.276806187566245684e-03 6.857868142487489882e-01
8.274085866923816535e-02 1.964791233395528727e-05 3.274671085911483922e-03 6.999140290874389381e-01
8.280832098917345618e-02 1.956928316636574725e-05 3.245841477987698644e-03 6.866756206425121967e-01
8.287577999003704898e-02 1.962242299700819826e-05 3.238822439039430387e-03 6.992589719373049073e-01
8.294321412910529712e-02 1.957594867970824758e-05 3.283622821550476883e-03 7.005263351356784129e-01
8.301077882187014867e-02 1.961037694095412766e-05 3.257212499808042391e-03 6.927958779263164724e-01
8.307853124205923090e-02 1.965739245574065353e-05 3.399679084374274129e-03 7.055711862334820283e-01
8.314616223897551561e-02 1.962584157152114244e-05 3.284579426310086769e-03 6.993939836350907546e-01
8.321365919759247942e-02 1.951111164957210857e-05 3.387389302075327624e-03 7.138407491460674326e-01
8.328096927439669617e-02 1.954228246380720343e-05 3.533077238238196017e-03 7.136655602070836046e-01
8.334834279692600323e-02 1.955370675782049152e-05 3.306438041109297475e-03 6.908834324032526730e-01
8.341606436779677725e-02 1.979466148814491001e-05 3.521582711349814654e-03 6.989805918335815216e-01
8.348374480650426477e-02 1.944508409830728163e-05 3.574417452112059902e-03 7.169015005335160895e-01
8.355112829641593575e-02 1.957158454572801052e-05 3.399417068106781997e-03 7.017698646700256671e-01
8.361863193396358584e-02 1.958152146282528006e-05 3.313257403581645107e-03 6.941746261985707322e-01
8.368609057723302991e-02 1.952480784133614819e-05 3.419633125259285630e-03 7.137795714357341170e-01
8.375361080408012804e-02 1.975985553890990035e-05 3.425699960181861903e-03 6.972402882285457792e-01
8.382126414815611881e-02 1.940874177621119593e-05 3.369829615424954020e-03 6.776007104706469608e-01
8.388889509629009200e-02 1.974008064017985747e-05 3.565188871610201066e-03 7.004884559546963319e-01
8.395650110529040422e-02 1.949094233961403322e-05 3.302834112764578209e-03 6.826032493145295366e-01
8.402393530434412727e-02 1.964279275189914227e-05 3.458528512486224674e-03 7.191903686185181499e-01
8.409144540263718826e-02 1.957949223572944466e-05 3.544837498994510110e-03 7.061902468143576028e-01
8.415877225549664442e-02 1.937402408107715023e-05 3.397968759339535603e-03 7.099603631833103501e-01
8.422635233930859944e-02 1.980278162207947624e-05 3.403096999178450901e-03 7.120030018687992790e-01
8.429416481563434260e-02 1.957285705758327431e-05 3.631088782690451711e-03 7.240181558328702138e-01
8.436162195917894235e-02 1.950203235584571873e-05 3.581578441428848528e-03 6.896437674172511967e-01
8.442892668431521697e-02 1.951572957453611860e-05 3.585741287043767590e-03 7.268917833797101657e-01
8.449640268661433307e-02 1.952755332461117462e-05 3.586857055774875323e-03 7.342679041896167380e-01
8.456413827429110075e-02 1.985307777977299008e-05 3.566370829810784453e-03 6.991975321570705892e-01
8.463198909115039748e-02 1.953302410944158295e-05 3.443007168718983328e-03 6.761738671647724574e-01
8.469938663958714864e-02 1.945693505147459107e-05 3.599491282179816641e-03 7.158286214528613023e-01
8.476672764246831471e-02 1.952961679688838733e-05 3.541263452876915012e-03 7.132537430598864248e-01
8.483438238093968242e-02 1.965835808472911209e-05 3.537551612872698661e-03 6.897377827509901804e-01
8.490188787671588966e-02 1.960876992566011167e-05 3.823168381279163676e-03 7.506951773147150231e-01
8.496936163671933717e-02 1.949425603245907198e-05 3.551748119788985126e-03 7.089799486521394245e-01
8.503688923090804708e-02 1.962792671168937783e-05 3.722070579330260479e-03 7.175940705045892321e-01
8.510441542823443672e-02 1.955052940199520069e-05 3.633987832360695974e-03 7.101755678791243920e-01
8.517213546913265931e-02 1.970915276673715762e-05 3.722803885802811099e-03 7.311135495923196670e-01
8.523965538378266982e-02 1.950344666893033080e-05 3.843801050255167204e-03 7.223285366024987386e-01
8.530694003388637758e-02 1.942134964718167679e-05 3.444108650035360587e-03 6.953402815573999085e-01
8.537440304704828342e-02 1.971912017460965570e-05 3.625478806222242299e-03 7.139495614672136670e-01
8.544211525879499836e-02 1.957225040421972360e-05 3.659716321403174398e-03 7.308821775172491542e-01
8.550978907265895101e-02 1.961892150048929532e-05 3.714698702511173151e-03 7.266735582361318890e-01
8.557707730941678526e-02 1.940119099179047051e-05 3.589288492007215725e-03 7.013386206453419147e-01
8.564459897694279289e-02 1.970229925643684292e-05 3.556072926211002391e-03 7.216737406289077672e-01
8.571232909167124381e-02 1.968958180620431937e-05 3.625389048561744165e-03 7.197208559616495860e-01
8.577970371846622977e-02 1.940385718020698599e-05 3.802146561273193025e-03 7.175740258925060733e-01
8.584719311239888406e-02 1.967389777455380494e-05 3.632115089872124929e-03 7.046867364765317943e-01
8.591480673864812512e-02 1.952552332538960158e-05 3.609882853292972760e-03 7.062441701314070563e-01
8.598250036517603168e-02 1.968839664546647358e-05 3.702923871801181051e-03 7.001549921774352647e-01
8.605009579936274966e-02 1.959567020391162924e-05 3.768740429747687547e-03 7.365348687560686614e-01
8.611728323940001650e-02 1.931131339111593685e-05 3.653828457200193527e-03 6.971980512371009908e-01
8.618475736747374660e-02 1.981163602152650243e-05 3.701077509703725940e-03 6.989664725403863521e-01
8.625251236557694712e-02 1.949121308331183599e-05 3.598594182404062872e-03 6.932398556950661872e-01
8.632017787780567331e-02 1.975845205427596645e-05 3.693274442073903388e-03 7.174423040732348378e-01
8.638779952310560173e-02 1.947240387924113620e-05 3.588604106354423111e-03 6.981524147556518178e-01
8.645503235083543125e-02 1.939223444504935230e-05 3.631403068772049748e-03 7.130368626083978256e-01
8.652238287892992374e-02 1.978079691560987423e-05 3.861914557856068343e-03 7.292695034177885116e-01
8.659010316596094103e-02 1.954578758230415616e-05 3.889363024383164173e-03 7.189963733383085698e-01
8.665762844576212209e-02 1.961853304790470615e-05 3.899439517277889563e-03 7.274549676639142648e-01
8.672516353517961685e-02 1.957937139832322513e-05 3.643468365592289482e-03 7.108762771864935992e-01
8.679287176119986069e-02 1.968066516543736297e-05 3.605173878701447687e-03 6.759573614300016242e-01
8.686052521281691086e-02 1.965694063409032210e-05 3.917848267174403078e-03 7.049875224053019362e-01
8.692778436053924529e-02 1.932249519571211554e-05 3.605030419131440012e-03 6.993692654903210792e-01
8.699521881152907921e-02 1.974789747436683240e-05 3.713122157904077958e-03 6.943605083713668691e-01
8.706287183482842862e-02 1.948032942865574421e-05 3.707763495175376602e-03 6.840280670610449087e-01
8.713060703931922724e-02 1.983134594888652204e-05 3.650384983482775694e-03 6.945650225025826741e-01
8.719835757132965437e-02 1.955604022582891084e-05 3.605393610070479517e-03 7.073294129669525088e-01
8.726543365337939562e-02 1.933082097610875006e-05 3.766904661716007248e-03 6.954879029566922721e-01
8.733281420536481710e-02 1.979130644619681872e-05 3.929877138870099471e-03 7.103301953584154615e-01
8.740054916550461794e-02 1.951665841485534570e-05 3.716291605967479792e-03 6.878521915633144523e-01
8.746814746056989776e-02 1.968422419770412318e-05 3.645894653020608726e-03 6.789474419523047199e-01
8.753585760352544654e-02 1.960829272154459064e-05 3.726804820238108999e-03 6.861373163575886780e-01
8.760324137890546092e-02 1.941874909627379695e-05 3.686820927959904171e-03 6.788755149683125545e-01
8.767064034730151501e-02 1.977979027095591182e-05 3.861587355324160378e-03 7.265803717744695467e-01
8.773829528133478273e-02 1.952988187187107595e-05 3.661497380350496426e-03 6.805002460142374199e-01
8.780592774707832171e-02 1.968965456835683049e-05 3.726442457970483967e-03 7.014552542678548219e-01
8.787352018215412175e-02 1.952047598926875483e-05 3.643628559991879574e-03 7.003180848534857894e-01
8.794105391641576785e-02 1.962066827465922450e-05 3.641563152918469125e-03 6.778062007511707066e-01
8.800858126287132432e-02 1.963474323928120145e-05 3.611151857374842074e-03 6.789592245204396637e-01
8.807587876660306903e-02 1.934753699743200131e-05 3.727833013879107774e-03 6.983231297902601220e-01
8.814319561698190364e-02 1.964735312837348683e-05 3.795624772393415332e-03 7.116682479903787550e-01
8.821082746500599758e-02 1.952376624749181043e-05 3.802584208616977771e-03 6.920358907342182286e-01
8.827845694486033401e-02 1.967766421041553155e-05 3.702317414878300659e-03 7.065816169349435905e-01
8.834611861675512046e-02 1.964493296557998526e-05 3.726386978735743861e-03 6.977608146240291687e-01
8.841367120882728803e-02 1.949199061974615541e-05 3.783305718507742280e-03 7.070776767210870117e-01
8.848109554045033298e-02 1.966810237349362266e-05 3.625836899413764289e-03 6.794475343539817525e-01
8.854869592591184391e-02 1.953212766911737255e-05 3.753312402794673885e-03 6.920172828319515190e-01
8.861628207600738549e-02 1.964998192841495254e-05 3.468571311384499502e-03 6.734311648272593986e-01
8.868398102967237073e-02 1.958410431645037951e-05 3.610379763368006326e-03 6.624773506403215384e-01
8.875166635600360843e-02 1.957944545283831213e-05 3.770836411101407323e-03 6.781341229810581295e-01
8.881912065205059548e-02 1.961427933494982651e-05 3.625641856204548426e-03 6.669641781227324540e-01
8.888647765132265399e-02 1.943507612225159171e-05 3.853276373268510382e-03 7.004052861337927149e-01
8.895391324986669235e-02 1.962102445831613075e-05 3.527687338312484201e-03 6.587145293230787235e-01
8.902150931579824733e-02 1.950817678339178917e-05 3.786150567529625137e-03 6.832273929761747411e-01
8.908906706330096958e-02 1.959842204274507598e-05 3.626567879416255340e-03 6.661302521292252754e-01
8.915661400109038681e-02 1.961822151599121306e-05 3.740245340269415623e-03 7.034194559953484971e-01
8.922409911741277511e-02 1.943542091238300112e-05 3.556029141453386378e-03 6.640075161335647902e-01
8.929163665759004553e-02 1.966432207628806739e-05 3.681201957149931626e-03 6.619686764097182374e-01
8.935901268787503626e-02 1.937852914384925428e-05 3.466901227256715280e-03 6.805701332656419744e-01
8.942610884852913999e-02 1.960975769295212698e-05 3.709509308784093504e-03 6.797653357118451645e-01
8.949375507695923881e-02 1.942174431653039270e-05 3.735574430939413680e-03 6.845303190156025730e-01
8.956125892374104669e-02 1.945759836510226881e-05 3.496230504534651815e-03 6.733696493343462874e-01
8.962891463509782553e-02 1.965429168515148107e-05 3.440636931870366851e-03 6.661150428388500355e-01
8.969654943066995845e-02 1.938701073099061923e-05 3.746272592671144944e-03 6.575089640801023982e-01
8.976399993408414046e-02 1.952362756154282791e-05 3.688184967990057635e-03 6.896054573787552266e-01
8.983134663150339760e-02 1.932851280830375404e-05 3.573240355579478285e-03 6.762935483730216912e-01
8.989893644144203444e-02 1.958653837962399222e-05 3.695251149911194660e-03 6.700854733537666696e-01
8.996677651792429897e-02 1.963503508201964697e-05 3.669289464251847526e-03 6.807637744507882838e-01
9.003421775896708334e-02 1.932925804605383510e-05 3.570468950054884408e-03 6.565760629250508851e-01
9.010165803898677328e-02 1.961863192088963642e-05 3.470228714659306674e-03 6.542225427201981969e-01
9.016936764999455844e-02 1.931017908548051125e-05 3.618359774132291502e-03 6.880769371134817236e-01
9.023668852171533306e-02 1.953358704603236796e-05 3.601229376445887111e-03 6.678725095898661035e-01
9.030434153883792892e-02 1.958754399669321262e-05 3.460299737923371727e-03 6.624718897406977058e-01
9.037195013592858039e-02 1.932463477627325237e-05 3.484388968402901861e-03 6.557546095692267096e-01
9.043930172101101450e-02 1.953174280143895223e-05 3.494657200470206379e-03 6.531917956265873570e-01
9.050684918966317438e-02 1.945831529163334284e-05 3.399647884282899508e-03 6.627806504526270182e-01
9.057447953192324097e-02 1.956755473986289607e-05 3.736355165881426015e-03 6.721501122093380687e-01
9.064201757882119070e-02 1.934814794369042190e-05 3.563776898931939573e-03 6.534230909904809037e-01
9.070944597823356326e-02 1.939222446820793711e-05 3.702228836750539199e-03 6.650925568475016814e-01
9.077676922613324428e-02 1.950711333043743644e-05 3.377830570420059780e-03 6.472375005101866918e-01
9.084440923107982291e-02 1.954678691013123922e-05 3.375253759421538609e-03 6.271025999158817976e-01
9.091199509427190517e-02 1.954739746640203672e-05 3.517218012326072795e-03 6.614478061082695870e-01
9.097937788233378953e-02 1.923034789276217889e-05 3.361880181696504447e-03 6.528446983641251755e-01
9.104701638142616293e-02 1.968794636918054757e-05 3.511879841369831747e-03 6.604147672264076840e-01
9.111471301275529677e-02 1.947325578825946451e-05 3.548232070842876826e-03 6.494571045018878719e-01
9.118232755055323546e-02 1.955268629017170717e-05 3.476854322242485876e-03 6.513034729486942842e-01
9.124983268033522166e-02 1.944404845320093315e-05 3.439861609319286653e-03 6.625055618185631268e-01
9.131717319048865411e-02 1.930502443704052486e-05 3.551629600987526395e-03 6.263683971051137167e-01
9.138481091208884577e-02 1.973678376241950983e-05 3.317796107933843313e-03 6.260880939767113906e-01
9.145247050061926231e-02 1.928605627060028533e-05 3.423766474895770240e-03 6.326022369092656472e-01
9.151980801950858335e-02 1.952239134097392948e-05 3.560000186051498223e-03 6.554712423837834034e-01
9.158730017041792626e-02 1.948216883068910134e-05 3.594224767913735234e-03 6.499299966753061542e-01
9.165485141712885475e-02 1.946754521871389110e-05 3.427449609624754270e-03 6.632804258044507906e-01
9.172264638861331310e-02 1.976600960505585944e-05 3.595317889115640271e-03 6.589674696660323683e-01
9.179027335830811096e-02 1.918929668282351662e-05 3.458090287193577549e-03 6.418258616865694099e-01
9.185756569067939081e-02 1.950111422618825655e-05 3.740202368050516042e-03 6.415966237166880193e-01
9.192493099676952995e-02 1.941150818096372445e-05 3.456897111311253191e-03 6.412376472864627086e-01
9.199256851039187832e-02 1.957767701852636665e-05 3.399974583001746323e-03 6.348787679108623960e-01
9.206024853644871608e-02 1.958163166085034223e-05 3.570994695840389293e-03 6.497872032364540029e-01
9.212766505441924436e-02 1.928131710831722248e-05 3.156871849628837233e-03 5.935022867454178286e-01
9.219523356942874170e-02 1.963971299928885477e-05 3.232683615657136900e-03 6.200717621984039862e-01
9.226278595374547142e-02 1.938077397685920020e-05 3.358717477288135442e-03 6.321020427309339551e-01
9.233026252305874537e-02 1.949083237551373483e-05 3.394420920674749969e-03 6.334387760177562221e-01
9.239761189548481579e-02 1.945880061978052028e-05 3.593485772868419866e-03 6.524722388646727600e-01
9.246523847658431883e-02 1.949759600763177383e-05 3.296586460328253167e-03 6.291645238513687843e-01
9.253296367544863732e-02 1.965589631317449958e-05 3.366585596289081543e-03 6.262509398165005958e-01
9.260048250362355737e-02 1.931597744752937298e-05 3.339133698461233934e-03 6.294504230906665665e-01
9.266789973989653095e-02 1.951135996215143880e-05 3.582835297982107665e-03 6.539664702726587509e-01
9.273533695291465151e-02 1.948344805269802452e-05 3.532284392281623102e-03 6.445637020989385402e-01
9.280286288395958594e-02 1.943775860986978737e-05 3.233293524630569387e-03 6.219375939723515989e-01
9.287062607860813168e-02 1.984178263971378761e-05 3.449981275293060017e-03 6.410408203330997257e-01
9.293850032545472595e-02 1.927367260988884997e-05 3.639056528249077615e-03 6.438505434571708541e-01
9.300590733125127518e-02 1.951179065561670583e-05 3.375793015330447178e-03 6.248906420211649548e-01
9.307308357864611803e-02 1.938668557124981849e-05 3.164254871164306517e-03 5.905677385908710830e-01
9.314071164615252141e-02 1.956892530890046110e-05 3.479709279611450847e-03 6.336390895951431457e-01
9.320830132076568519e-02 1.947687569730547572e-05 3.281511862312774114e-03 6.184440710867495916e-01
9.327569143984715261e-02 1.930412557695859480e-05 3.374235193377709413e-03 6.030463229567408767e-01
9.334320214788001391e-02 1.966399165195919493e-05 3.538874625061341674e-03 6.289201609243837421e-01
9.341075516097245568e-02 1.935162696993153998e-05 3.399491696096509571e-03 6.294515413846694107e-01
9.347826459285928091e-02 1.952241922083923972e-05 3.404729657387965246e-03 6.118526199664512388e-01
9.354565048821789075e-02 1.933318034672594905e-05 3.510417410711893366e-03 6.597910089178860016e-01
9.361295103017129582e-02 1.946301711847977332e-05 3.310894399492927010e-03 6.143903974270037427e-01
9.368091060553762617e-02 1.988334801879564873e-05 3.554014560131233368e-03 6.458653065802155702e-01
9.374881990984897107e-02 1.927179951440333381e-05 3.581356009648721441e-03 6.210047644878853301e-01
9.381623286707461984e-02 1.953588843715446059e-05 3.325289319232298084e-03 6.132089633591063516e-01
9.388343798358821102e-02 1.925160206414924669e-05 3.342829009585589553e-03 5.939188864076592189e-01
9.395100488226880431e-02 1.971037210675601124e-05 3.353663758596941123e-03 6.099410345389337795e-01
9.401870013202730247e-02 1.951410145895487132e-05 3.265637207202524723e-03 6.056057413595495875e-01
9.408599181339712125e-02 1.921863773204686651e-05 3.469998663904846643e-03 6.456612863883500752e-01
9.415368011743738275e-02 1.973183824851292118e-05 2.981180002397494037e-03 5.769177115898361796e-01
9.422131807557812544e-02 1.935081128456506345e-05 3.250878108181459031e-03 6.060711946574381948e-01
9.428889327002148990e-02 1.960659255681473063e-05 3.265175382292338779e-03 6.119146254508517346e-01
9.435620598338417819e-02 1.935383601946485380e-05 3.693691443021582775e-03 6.332833042560424008e-01
9.442339214409026238e-02 1.927406437627033500e-05 3.480675135502951222e-03 6.183554894776147615e-01
9.449106412960910084e-02 1.983424488698251180e-05 3.127365636512362355e-03 6.073392870553417922e-01
9.455903737819927601e-02 1.937957813416850070e-05 3.363474905449910773e-03 5.983407205079351865e-01
9.462642951710410755e-02 1.945045277056630075e-05 3.182461021355335613e-03 5.818006749304268643e-01
9.469379163848327952e-02 1.937665055485513261e-05 3.296556036009680446e-03 6.039372117815258179e-01
9.476133817179002716e-02 1.955281871457119342e-05 3.014415634882284221e-03 5.814177555975894585e-01
9.482911378679703684e-02 1.966320499381745440e-05 3.068216506737229780e-03 5.609561818450368165e-01
9.489646260660331012e-02 1.921527460567747279e-05 3.281913429369788006e-03 5.991900727617432976e-01
9.496394078537456762e-02 1.963410984128283044e-05 3.365727950324015876e-03 5.968671207139449875e-01
9.503163342564104055e-02 1.940408400280780818e-05 3.393912330500132267e-03 5.951754969907085968e-01
9.509945097302834049e-02 1.967903717710538068e-05 3.075072946236954551e-03 5.818514366184830422e-01
9.516697353887067223e-02 1.945517826306373681e-05 3.183496527502672254e-03 5.918494552115460827e-01
9.523387532831471824e-02 1.903697585417635807e-05 3.443536969677218808e-03 6.061329386352932724e-01
9.530132823151311883e-02 1.985331632731580329e-05 3.543794395740097226e-03 6.228102046091139599e-01
9.536925989699912565e-02 1.931507865101895290e-05 3.348101350906429376e-03 6.081184543586575231e-01
9.543678391041292286e-02 1.964619773999442387e-05 3.398686502959449851e-03 6.036255966420212005e-01
9.550437543367301663e-02 1.942053382899580594e-05 3.249339005838043550e-03 5.904749835852415307e-01
9.557160678890856687e-02 1.933162052014563082e-05 3.398132337821896647e-03 6.050978001161297914e-01
9.563919368709321300e-02 1.981526211761408147e-05 3.277623173933710225e-03 5.974075948571221373e-01
9.570702341263510882e-02 1.937980970975319091e-05 3.232882704884712521e-03 5.928210002037429538e-01
9.577458777783463828e-02 1.953883703723896114e-05 3.578859173406708904e-03 6.333373714368566443e-01
9.584220476765595298e-02 1.939287429455856105e-05 3.417945382223364862e-03 5.896230906213517642e-01
9.590952942689434657e-02 1.941725430602679890e-05 2.831580690043880317e-03 5.605411918293696782e-01
9.597703571146634638e-02 1.979837107791951361e-05 3.259971929370621656e-03 5.892449809448673248e-01
9.604458318986684728e-02 1.911643098646174731e-05 3.265838706376208034e-03 5.730513969426371812e-01
9.611189336242639825e-02 1.960371952992220800e-05 3.341563786970031327e-03 6.128183365007597860e-01
9.617959459073474604e-02 1.945314685136914030e-05 2.928513822940101690e-03 5.568753404562845066e-01
9.624750749223405510e-02 1.970317960084023995e-05 3.155815584777272361e-03 5.779865502451732029e-01
9.631481130927437018e-02 1.929798615259227962e-05 2.880654628939413424e-03 5.662081275084763776e-01
9.638159725212587514e-02 1.914110499593412574e-05 3.390296455792335406e-03 5.937475027608530853e-01
9.644921017152693898e-02 1.993104370182597769e-05 3.333446388297280506e-03 5.736737051209537253e-01
9.651730357775126223e-02 1.939872484079695867e-05 3.463705695433815217e-03 6.099911916396845157e-01
9.658512708521110879e-02 1.967569284331608211e-05 3.255762291853185435e-03 5.904858347486692249e-01
9.665246266600957536e-02 1.920154527584743857e-05 3.380391378444931594e-03 6.150047373605037615e-01
9.671968883442837173e-02 1.947966122794245384e-05 3.265892782074253722e-03 5.806223878343405032e-01
9.678726840273180199e-02 1.977217878664859865e-05 3.088183050161265753e-03 5.820877183985555536e-01
9.685512042421354217e-02 1.930345834684012816e-05 3.185638832612367691e-03 5.854785916846011462e-01
9.692271299253296668e-02 1.960997510046118590e-05 2.826983138891775611e-03 5.446425581404585881e-01
9.699004344663328392e-02 1.922483373934966180e-05 2.943647280941625189e-03 5.524963069480317568e-01
9.705778614355731193e-02 1.975831234418542407e-05 3.036779465153531445e-03 5.386822544319374018e-01
9.712552475595921664e-02 1.960262735721512368e-05 3.276474991908246651e-03 5.908977560058606970e-01
9.719265418881760377e-02 1.903260657374124078e-05 3.325285650068452500e-03 5.784820475545227048e-01
9.725989615478468353e-02 1.976185905468994515e-05 3.120285891197863756e-03 5.656345982753065993e-01
9.732755315090602100e-02 1.926125571872504857e-05 3.157550867447478718e-03 5.832633021869331191e-01
9.739551219696826467e-02 1.991422814452584343e-05 3.058788510069952640e-03 5.828457614851924040e-01
9.746323099712236870e-02 1.923004313582912751e-05 2.924245514283530054e-03 5.429660979119027564e-01
9.753015137609327700e-02 1.924491108072039615e-05 3.253148606185735266e-03 5.721695546759680839e-01
9.759745310544602759e-02 1.978315244295472368e-05 3.081702687628444168e-03 5.579714868618197432e-01
9.766523550715866531e-02 1.932887731502847101e-05 2.926037801117361073e-03 5.474935662442401707e-01
9.773320386727755993e-02 1.981941828183354825e-05 3.450298172938741532e-03 6.008469313055303518e-01
9.780066029814722672e-02 1.899978558401977735e-05 2.895181779279754584e-03 5.364943050019039816e-01
9.786798118879987129e-02 1.967794101222562184e-05 3.102778310779430448e-03 5.900022894439673760e-01
9.793580475625794646e-02 1.965925764164766336e-05 2.963203499379864474e-03 5.580073449970769373e-01
9.800307788235179673e-02 1.919022358774955618e-05 2.926638275240382205e-03 5.610699468564980252e-01
9.807028863375277794e-02 1.965018110714264596e-05 2.992636212756503728e-03 5.702623347743909221e-01
9.813797788912199949e-02 1.924828867860241472e-05 2.968063349082541470e-03 5.395319824050851532e-01
9.820559871877018732e-02 1.967317569618935410e-05 2.980612764885014372e-03 5.564121462682886099e-01
9.827345794483353936e-02 1.967137391020966759e-05 2.600918073486661441e-03 5.054887226051634208e-01
9.834088424208901891e-02 1.918039291449491850e-05 3.123012760015915750e-03 5.827116036621092787e-01
9.840801568329875237e-02 1.971948333694520359e-05 2.986027629156829104e-03 5.381658005096187081e-01
9.847540449576269728e-02 1.914005568427911059e-05 2.925118972903525960e-03 5.462731965007651125e-01
9.854307676694219753e-02 1.990298255224698897e-05 2.663282567996646134e-03 5.186055669223895714e-01
9.861121096030768529e-02 1.938603098234791320e-05 2.494461237810609213e-03 5.061764069693185375e-01
9.867871642271282273e-02 1.940825176860202413e-05 3.213692763971674315e-03 5.908358959608676075e-01
9.874589786014011106e-02 1.963651815207270057e-05 2.759849507115354900e-03 5.336082062930701531e-01
9.881333457360597095e-02 1.932215357375824218e-05 2.778838334639090798e-03 5.455911502717893935e-01
9.888109678228937383e-02 1.983288580052521087e-05 2.753916589109243942e-03 5.303182883466996955e-01
9.894850132964233547e-02 1.896471714417569858e-05 2.871072525014721055e-03 5.321543755009644494e-01
9.901597463290934265e-02 1.983018413485574440e-05 2.850933148630739600e-03 5.414088677429177432e-01
9.908397128307461221e-02 1.962614285355456553e-05 2.332243220245794595e-03 5.214306346776315104e-01
9.915140203140587749e-02 1.919442369793090644e-05 2.862623122648680612e-03 5.473032152042299758e-01
